time_s,trial_001_uv,trial_002_uv,trial_003_uv,trial_004_uv,trial_005_uv,trial_006_uv,trial_007_uv,trial_008_uv,trial_009_uv,trial_010_uv,trial_011_uv,trial_012_uv,trial_013_uv,trial_014_uv,trial_015_uv,trial_016_uv,trial_017_uv,trial_018_uv,average_uv,sem_uv
-0.17800000000000016,-5.356117484958348,2.37913164504885,0.10249431001872777,-2.690764854357749,-1.5557007278204782,1.223162769124613,1.0062029848567686,0.4335169918641928,-1.3540357827464338,-1.694714796882692,-0.6825502861192103,-0.3592304715124479,0.7444470024181831,-1.0516998041237506,1.070115335486326,-0.6818159812416372,0.0996135481031617,1.1046180770165337,-0.4035181958791886,0.41846904763135456
-0.17600000000000016,-5.349435344190812,2.053301588118706,0.09217680481661394,-3.358072032776495,-1.5391695976112854,1.1427050861207637,0.843087771559043,-0.46976488703717667,-1.1165738312756388,-1.6917971474479303,0.014258694767092739,-0.5911856059812401,0.6544658640337597,-1.0138027043296896,0.8011250570375538,-0.6195108315714023,0.2879014438405326,0.3568184931271482,-0.5279706210444697,0.4076752693114757
-0.17400000000000015,-5.086620174037749,1.5545804502485667,0.06755790187565947,-3.8482976887298452,-1.4738980098561398,0.946744615540713,0.6196369535692373,-1.3299378450505905,-0.9132324760456578,-1.5966727536249326,0.6944708620473872,-0.8314038803591932,0.6236398792260549,-0.8876164808866456,0.4618882238535887,-0.4435538634898458,0.4650059795399981,-0.41582630144328037,-0.6329741448679264,0.3945993626070425
-0.17200000000000015,-4.601359071019242,0.9087044617312312,0.020595530420822628,-4.116578997178616,-1.3515718699668982,0.6515135817641856,0.3644792213790927,-2.087771799997912,-0.7741946097034882,-1.4064213709343492,1.3186448622009324,-1.061241314062866,0.6549410258829395,-0.6905215566681377,0.09730088400016301,-0.15405856015749253,0.6265448399155611,-1.1478985748347392,-0.7082718509571564,0.38241458919091587
-0.17000000000000015,-3.9405263828745793,0.1574648630004165,-0.056633110762513095,-4.147911539139512,-1.1649113254240582,0.278777489781745,0.11237412644701827,-2.688184656803796,-0.7195661960182735,-1.1278840169007336,1.8526467616238895,-1.2556533454245948,0.7418750451091813,-0.4518692272659621,-0.24800714637594556,0.23366099345019292,0.7677267804654071,-1.7840099173337163,-0.7467017113581017,0.37416620660835476
-0.16800000000000015,-3.160279549081161,-0.644189754546554,-0.169131425730363,-3.9579592358451325,-0.9116799940103582,-0.14416585023832723,-0.10228829701037712,-3.083789822566546,-0.7573373069220173,-0.7796894959425075,2.2684391813853972,-1.386858226416373,0.8712023768439526,-0.20934758265121123,-0.5367324706034055,0.690128192886835,0.8821383491902621,-2.2819827842016287,-0.7451957608588621,0.3716959872086109
-0.16600000000000015,-2.321804938749443,-1.4334166997255056,-0.31641799006828364,-3.588671478826087,-0.5984644964545187,-0.5836488973714185,-0.2522111911862126,-3.2391871120354483,-0.8826986761532893,-0.39193638748472914,2.5435190730891337,-1.4292119687447218,1.0264207858235637,-0.0035202207132762897,-0.7436587026369285,1.1754973880410362,0.9612257638383621,-2.614592907215443,-0.7051543698096228,0.3745230460103511
-0.16400000000000015,-1.4865439479882159,-2.1462166081033685,-0.4908727501537916,-3.099917583453415,-0.2425944375784883,-0.9989440104505656,-0.3224334149975895,-3.1356206934163824,-1.0785290278843926,-0.002930385617064074,2.660325524184115,-1.3639936210414265,1.190991257715845,0.1285869080904406,-0.8575573233888135,1.6450394634962882,0.994881946688217,-2.7699898278635766,-0.6320176962090104,0.37966928579931675
-0.16200000000000014,-0.7108885140639584,-2.724574938098183,-0.6774662167047732,-2.5593451493223833,0.1286280288805547,-1.3430055741475682,-0.3128547807265125,-2.7752513007645754,-1.317006256648222,0.34671853625986726,2.607065087100821,-1.1828604111078822,1.350369580292086,0.15988783541316165,-0.8805591123461495,2.054782698996272,0.9731475175989623,-2.7510332701129534,-0.5341247910834132,0.3827797529535656
-0.16000000000000014,-0.04074692999262075,-3.1230250694340644,-0.8550815772017067,-2.032738344523839,0.48109526607289266,-1.5656573566624767,-0.2376069581465704,-2.1840054361639947,-1.56259549211047,0.6214627954153282,2.3805968557558996,-0.8893997403346983,1.4925097149327016,0.07860147239193294,-0.8257877144968363,2.3662042661193694,0.8885241765693402,-2.573961762311542,-0.42120065745118634,0.3798408157502509
-0.15800000000000014,0.4931835951167509,-3.3138630279327694,-0.9993679916652584,-1.5763324256066682,0.7785093667010563,-1.6194639387715966,-0.12157337483289798,-1.411872685640997,-1.776625499321447,0.797935137157076,1.9905640318319153,-0.4989426969183579,1.607368911022811,-0.10863719037902153,-0.7140483291377421,2.549754901060976,0.7380816974587765,-2.266688812862268,-0.30288990737331456,0.3686559423300781
-0.15600000000000014,0.8784629625886002,-3.290418334183384,-1.086753658411142,-1.2314688221412367,0.9874855614914693,-1.4675178175309544,0.005131553805367783,-0.5296747229787195,-1.9230661421659518,0.8700652362014574,1.4627130415608849,-0.03704140200609274,1.6865175642104497,-0.37708833882749637,-0.5702280378448877,2.58759343926154,0.5246865140593415,-1.866556643249583,-0.18761989145335203,0.34976443914497246
-0.15400000000000014,1.1215797931230533,-3.0678278028162382,-1.0989477102203735,-1.0213527684653525,1.0824066726582893,-1.0914719815816047,0.1135892082319565,0.3781693676412611,-1.9743659144400318,0.8508826177520676,0.8391982652360993,0.46321000097278503,1.7237662809509526,-0.6880826981934254,-0.41999529664303303,2.475867639140265,0.25717358944484237,-1.4170275393223921,-0.08184601536282661,0.32682267857882114
-0.15200000000000014,1.2460831369269152,-2.6808255602714715,-1.0270954472884006,-0.9496812702108512,1.0493451599689787,-0.49770187453371145,0.18215480759946667,1.2244186587747674,-1.9159213841592462,0.7704530260072582,0.1748393024193513,0.9649627303432673,1.7168462592012723,-0.9963013558539993,-0.2872684527610804,2.2264193370145264,-0.05028546403904821,-0.9630388598955402,0.010411263846803069,0.30631331853363664
-0.15000000000000013,1.2884462186243402,-2.1784224026798666,-0.8747569237044978,-1.0011513390426199,0.888291206176707,0.2802387130754903,0.20111015801554233,1.9317005275167054,-1.7481210422218552,0.6702469829658934,-0.4699276510578845,1.4321783549711893,1.6692487081656897,-1.2584390192099002,-0.1925892574244764,1.8673196085606478,-0.3792679661518856,-0.5455082137255056,0.0878109257140952,0.2958670467710225
-0.14800000000000013,1.2920707569775938,-1.616062254151192,-0.6590023838847888,-1.143907248178742,0.6130975433748178,1.183722485029465,0.17515865191056046,2.444637490497283,-1.485605995208478,0.5950087033282884,-1.0373466319276465,1.8341853755956694,1.5909547964198596,-1.4412323047340723,-0.15213716544253397,1.4414492265810155,-0.7084477224444081,-0.19615138867027526,0.1516884408373565,0.3005698891665317
-0.14600000000000013,1.2999134621778137,-1.0466557894975064,-0.40910059775087093,-1.3337803086278244,0.24913880862353766,2.135338015556468,0.12328115159092012,2.7387944433769684,-1.1540596019174687,0.5837854985482416,-1.479587505708557,2.1492156969610132,1.497156659999347,-1.527081356763942,-0.1769885723615403,1.0025673281133711,-1.015168569390838,0.06615441301092262,0.20571795421889202,0.31948489154403764
-0.14400000000000013,1.3466464526658612,-0.5124031655696504,-0.16250588788953668,-1.5199001127849288,-0.1706932193217232,3.048097962855606,0.07566190175017551,2.8243350475272724,-0.7853540721590633,0.6620534835887499,-1.763398556980735,2.3660526848630097,1.4049862500989116,-1.5160468871907395,-0.272412502673675,0.6088908889022879,-1.2771593727781152,0.23676455730208534,0.2552008584558773,0.34636423684537815
-0.14200000000000013,1.451922282035161,-0.03928199650227926,0.04174846888964512,-1.6510542660318468,-0.6107827807748589,3.8359957100255717,0.06781048220367325,2.743182546865214,-0.4121655377639659,0.836658201699368,-1.871871212284309,2.483379870031974,1.3292421675379438,-1.42381358748928,-0.4372321607575348,0.31487932466114943,-1.4740958923857215,0.3243949999370641,0.30605092332760947,0.37343354469302953
-0.14000000000000012,1.6165332180131309,0.3644983590795925,0.17139972446157326,-1.6820670527212533,-1.0374943190216828,4.42440642573402,0.1327535506789258,2.559752164855038,-0.06306247402434628,1.0945875932062892,-1.804071924178252,2.5071100891516385,1.2785597365420847,-1.2762589481137192,-0.6633954702268813,0.16243511466956922,-1.5886535986933872,0.3482947070989306,0.363629272028404,0.3942559405285174
-0.13800000000000012,1.8226461106540113,0.7057713079722869,0.20921371047805504,-1.5794206172647431,-1.4229228791443715,4.758960301358951,0.29295332518392203,2.346901306194158,0.2414089354757859,1.405678286471938,-1.5736204210812808,2.4467283778457753,1.253205882610592,-1.1022846414843934,-0.9359537097057765,0.17302413802622013,-1.6070027115392644,0.33376345622005066,0.4316138976817731,0.40484714886052875
-0.13600000000000012,2.0381572535391657,1.0003498331436949,0.15860657836419934,-1.3253437536276838,-1.7469962751858719,4.811668016865387,0.5539246733414807,2.170190102868149,0.4915451647749147,1.7285345322408767,-1.20690661760864,2.312163249468156,1.2450212676965708,-0.92705391854641,-1.2337022065203729,0.3423069102846523,-1.5191992769765084,0.30641846340060974,0.5110935554179094,0.4039753922006525
-0.13400000000000012,2.224088441102632,1.2656520271846903,0.04432142079266177,-0.9197295347194254,-1.9977138599935589,4.583441416395586,0.901107058616824,2.074237583932006,0.6900279058077546,2.018376657607685,-0.741029886684939,2.112538503008325,1.2393866835057166,-0.767418771911226,-1.5307076320866266,0.6387164387394011,-1.3202379194015257,0.2861187250095186,0.6000652920503056,0.39312310290519586
-0.13200000000000012,2.3431560844149795,1.5144494069046852,-0.0926936676644391,-0.3796110658954969,-2.1698504237107024,4.102818862391413,1.300652908589011,2.074510259856766,0.8515955509701567,2.235273270882093,-0.22116790189114677,1.8572491640167788,1.218608518428535,-0.6303107323882167,-1.7987665215732602,1.0069304485511952,-1.0123216072035235,0.28204164727335945,0.6934757889973437,0.37605192077202293
-0.13000000000000012,2.367390887833883,1.7515853628955618,-0.20496778077824762,0.2635392955712231,-2.262782133746337,3.4214366326329846,1.703904252765187,2.156319464142014,1.0002048035379003,2.3512341179765444,0.3029515265166946,1.5585539120095446,1.165837402260618,-0.5137505463651124,-2.010581265808025,1.376290947991735,-0.6080573405513585,0.29046488762563305,0.7838652459172468,0.3577657651779342
-0.1280000000000001,2.283139277680071,1.9741501024560957,-0.2499111524669001,0.967923013762737,-2.278247715344288,2.6072231077847756,2.054711407668766,2.280649797624112,1.1636791696789595,2.35492236860401,0.7815918212061161,1.2340010831967034,1.0686420004060793,-0.40941117273462413,-2.143235674222865,1.672955339785692,-0.13316508450561093,0.296111580934598,0.8625405150841348,0.3428528002643061
-0.1260000000000001,2.0927274304402,2.1741524965354073,-0.19973195395983112,1.6859410999693176,-2.21892022351299,1.7363630167254331,2.2983847439718774,2.394572527869841,1.3667919842232379,2.253267355213047,1.1703077186256658,0.9070080983655047,0.9216705105658917,-0.3055815045859158,-2.181457095459059,1.8332659293110019,0.37330638179046205,0.27682031909100524,0.9210493797322277,0.333774004577761
-0.12400000000000011,1.8129238651470112,2.3419628252053095,-0.047414295593857014,2.3683190773554075,-2.0884341602160283,0.8850277491761358,2.3908430179248152,2.4431585898588133,1.6244362091504811,2.0699112394735395,1.4352692169176096,0.6047484600650057,0.7282401333710553,-0.18980887001185498,-2.1201249841218806,1.8151997601281122,0.8627062008462906,0.21032652046117017,0.9526272530631741,0.33023788161352213
-0.12200000000000011,1.4708023602800633,2.4690098492809014,0.19234537364057802,2.9675331264212645,-1.8928051554821959,0.12182407383100241,2.3063480284295,2.3801309416548433,1.936656553053087,1.840948247657008,1.557468672104774,0.35368404944308196,0.500871953202559,-0.051050350158311275,-1.9655216549457442,1.6053323086634768,1.2843177809249844,0.08135239660770321,0.953291586367143,0.3302159873591551
-0.1200000000000001,1.0979065934571752,2.549036187977881,0.48691263792525696,3.4407101467205496,-1.6422747488900462,-0.4982633912198443,2.042202296706489,2.1755389472557134,2.2868295429908003,1.6086756043774557,1.534703118412628,0.17400708583073432,0.2606233375253969,0.11855356037321796,-1.7349919598841166,1.220227453905086,1.5947837247502366,-0.1129594130775341,0.9223455958409489,0.3316364031116034
-0.1180000000000001,0.7239103043088599,2.5780564666790804,0.7927486306692738,3.7523129406783573,-1.3521597787239867,-0.9380266172463688,1.619217646813405,1.8198779871199504,2.6434246788208897,1.4142979965984062,1.380885559932001,0.07454412827158974,0.03484131124970091,0.32224594071643353,-1.4549625096253824,0.7026698815954608,1.7665085803184386,-0.3608624921806949,0.8621961475553009,0.33336628439927457
-0.1160000000000001,0.371080108647209,2.5537071785965786,1.0637126793712937,3.8767833556927034,-1.041727320515634,-1.1802152373170385,1.0777476990648314,1.3248651844863597,2.9649351508134814,1.2909138832582967,1.1231532112117697,0.049426232118578106,-0.14693921272740607,0.5577415254421817,-1.1575333927411289,0.11407742416119215,1.792470298438162,-0.6376747717755749,0.7775846664569919,0.33508286906608137
-0.1140000000000001,0.05067942003361098,2.474833884209848,1.2587162123219757,3.8010869747698943,-0.7312442847457825,-1.2277832315808634,0.4703121556852403,0.7213656559324102,3.2069375534377604,1.2583109165083548,0.797707095067442,0.07740870205562067,-0.2586709871445415,0.8170665070748019,-0.8760961451289825,-0.4752486139215283,1.6862494106806691,-0.9105776026078232,0.674502979036006,0.3365782308055454
-0.1120000000000001,-0.23789507868853121,2.3418312015513654,1.3472952519980028,3.5268647446152355,-0.43843644176624186,-1.1021983586919053,-0.14719153929486617,0.054919952786510184,3.329822951415705,1.3206265000918256,0.44505798171166655,0.12425111755417306,-0.28398685558447656,1.0871637315751634,-0.6407318459115258,-0.9964844300173982,1.4777011810261425,-1.144813622959604,0.5590998023006245,0.3372583171622127
-0.1100000000000001,-0.5049657906890567,2.1575630224997804,1.3123578270523333,3.0716824374963614,-0.17595149057840365,-0.8398971567760061,-0.7234377473414716,-0.620659847134266,3.305545034771372,1.4670038307550957,0.10486514581469297,0.14795149485404346,-0.22131484651692745,1.3510618094402562,-0.47430516922550614,-1.392023518145146,1.2058752360300984,-1.3093462514801537,0.4367780011570608,0.3362411486924635
-0.1080000000000001,-0.7658766504323893,1.928196371567887,1.1501659721657913,2.4687740525728463,0.049117599057976635,-0.4873099771029056,-1.217154766166448,-1.2508423113432434,3.1218867706928357,1.6746689438393043,-0.18944038101075866,0.10596176834791404,-0.08637865067013306,1.5894803941248337,-0.38987791162707197,-1.6235497853969951,0.9112444836120388,-1.380659468324113,0.31157813632818715,0.33292601539745464
-0.1060000000000001,-1.0349957693243648,1.6634168290251794,0.8684044893688277,1.7648402763817643,0.23364739610773244,-0.09524623380309039,-1.5996725999755745,-1.787865004681054,2.7833624754778716,1.9135938682926292,-0.4154829778395388,-0.03696370216037437,0.08882100288730344,1.78291905187378,-0.3894643163074497,-1.677366325334476,0.6290665061359284,-1.344387233422228,0.185923762927937,0.3276066429375902
-0.10400000000000009,-1.3200897529605502,1.3760388392269634,0.48365470122364307,1.0159224822472364,0.3757835732837147,0.2864779375867132,-1.855063945268514,-2.1968206679011204,2.3088401528671825,2.151762239720189,-0.5649932213205349,-0.3018042509809873,0.2605618649594582,1.9141964995763412,-0.4637817281229458,-1.5660375376056512,0.38502659136289163,-1.1952892263865846,0.060799141750413566,0.32172871026975935
-0.10200000000000009,-1.6185019479557516,1.0813914582266126,0.019425931266441543,0.28191165140436075,0.47247895197972545,0.6134898217174013,-1.9787983763360226,-2.45938989764673,1.7269376424955936,2.3598031482695263,-0.644125960804828,-0.6905635728719235,0.3807133884778356,1.9711613104580752,-0.5927707190085237,-1.3259690139158606,0.19357761240751314,-0.9364067791870729,-0.06364640839020155,0.3175520189635524
-0.10000000000000009,-1.9158338502967205,0.7967096134195045,-0.4948617764773916,-0.3794709233673033,0.5184219109698539,0.8500713074020814,-1.9757515579611615,-2.574940669724484,1.0708053340087986,2.5137150848685614,-0.6709939439450956,-1.1847172080569957,0.4055151253247729,1.949174174528665,-0.7470141625845276,-1.0112770449655262,0.05881300865942918,-0.5781199245842064,-0.18720863904343027,0.31720692607867335
-0.09800000000000009,-2.187138507127422,0.540304262721502,-1.0244685671519997,-0.9184839472563335,0.5068623251287163,0.9712075886951143,-1.8581660418055788,-2.559214447583142,0.37385504253484214,2.595040753831304,-0.6712750950883548,-1.747023640483118,0.30426296500155015,1.852941543228239,-0.8904142535124212,-0.6848505951942289,-0.02274244643956247,-0.13750025066810234,-0.3087112950649442,0.3215550102033453
-0.09600000000000009,-2.4003268940392473,0.3300600847048354,-1.530515182714674,-1.2984567358141927,0.43204921407781516,0.9637766799241807,-1.643908400889727,-2.44098987411342,-0.33256867953099545,2.589080820468446,-0.6731303964743476,-2.3262211470074496,0.06616363106321554,1.6972398307773902,-0.9844099343302383,-0.40791477095070094,-0.05837023574965561,0.3620553988720364,-0.425354810651485,0.32964624055911884
-0.09400000000000008,-2.5213394028956593,0.18110438710590904,-1.9725092857280342,-1.49968002787232,0.2924108997466677,0.8271103238201831,-1.3551660189184411,-2.2572345016699433,-1.0193863683587936,2.482707269521307,-0.7024848826480661,-2.8636980204322557,-0.29639351772499356,1.5060736694256123,-0.9935685388799734,-0.22979660378348188,-0.05545499097030193,0.8912911664508674,-0.5325563579895398,0.33924508618048704
-0.09200000000000008,-2.520277344521509,0.10306211162656376,-2.3122285003608614,-1.5214574646557886,0.0934312105733065,0.5729277362484836,-1.0175206646169137,-2.047499205733082,-1.6584668832917835,2.2633091533865324,-0.7793109845085362,-3.3011029559353937,-0.7493307321640003,1.3099439548291363,-0.8916525692461627,-0.17980489622670826,-0.018664055834846982,1.4161874349649766,-0.6243585919703659,0.3480095144703751
-0.09000000000000008,-2.3772346400087825,0.0977035682030869,-2.518347501574879,-1.3816777204133257,-0.15069083422933005,0.22449464051658855,-0.6590397364045738,-1.8484462855425299,-2.221001701992128,1.919579909622225,-0.9151729938859954,-3.5879269319020746,-1.2430524193800827,1.1412106753157851,-0.666656103734142,-0.2628607830613493,0.05153296885285408,1.9000541155147914,-0.694307320783548,0.3545285382032849
-0.08800000000000008,-2.0864785250029954,0.15778142018323993,-2.5709890696196953,-1.1136905048205428,-0.41722917341057797,-0.18513662841572204,-0.30879272956569104,-1.6891856512838155,-2.676915540250102,1.4440438079406317,-1.1120003371899303,-3.688166410440773,-1.7217569082949367,1.0280885058082179,-0.323337508808588,-0.45974174202355267,0.1588793989213938,2.306595999160963,-0.7365573109506932,0.3587994755258868
-0.08600000000000008,-1.6580973516026913,0.2675536725904868,-2.4653972579225463,-0.760962887112226,-0.6771738296494496,-0.615801359855251,0.005657773191324211,-1.5876953284916233,-2.996221286476371,0.8368239128512849,-1.361886667823277,-3.5852314943143617,-2.1334734488256526,0.9884937065392472,0.11745468086410893,-0.731803356199174,0.30993161180587614,2.603471150087936,-0.7469087644634645,0.3621536526985857
-0.08400000000000007,-1.1170302209740668,0.40508411066757866,-2.2139767757776156,-0.37057849702202056,-0.8991608196023861,-1.0235529980231852,0.26166542313887653,-1.5484662403341418,-3.152406639524273,0.10990532817064055,-1.6477148039583411,-3.284402980969458,-2.4384285133392654,1.0254247087575437,0.6222847471307674,-1.029066100298683,0.5113759452676212,2.7655551782671624,-0.7235271749124025,0.366737291550158
-0.08200000000000007,-0.5001210569105146,0.5459345670043115,-1.8460660882925426,0.013110604051734476,-1.0541927459597085,-1.3642600904109314,0.44497799392869053,-1.5617937129804083,-3.127135444595891,-0.7092832565663785,-1.9445554215840477,-2.8124637983513114,-2.6140906066404663,1.1254983873965436,1.1502655930491934,-1.2998003101770341,0.7664310079908363,2.777168291188368,-0.6672431159921975,0.37459514199749366
-0.08000000000000007,0.1478447986815734,0.6673863788309577,-1.405098721527343,0.35352340842272567,-1.1200406691856053,-1.5972972986953893,0.5520424681290569,-1.6054132586159546,-2.915027495455997,-1.5765624840948735,-2.2219164061111476,-2.2145627027163113,-2.6562687864609793,1.2615525592792323,1.6584355119261356,-1.4994847092771968,1.0712034224190106,2.6329997267236633,-0.581482458762691,0.3865328698830116
-0.07800000000000007,0.7783643223907875,0.7521494706799483,-0.9432832949788202,0.6249539905921453,-1.0843954487498058,-1.689529984171685,0.5901012303432297,-1.64886431658441,-2.5271160020418946,-2.4333733892986524,-2.446835662964669,-1.548731781989456,-2.576580336637559,1.3989786993502749,2.1064223869357783,-1.59740822100511,1.4122862965583693,2.338090843312532,-0.4719317332366109,0.4013027405344928
-0.07600000000000007,1.343418014650439,0.7908348064879664,-0.5145912889765364,0.8137916705463528,-0.9462847048174121,-1.6198266218874124,0.5748738235257362,-1.6600094276531625,-1.991786011986747,-3.213175829400611,-2.5875102654305424,-0.878702465342422,-2.397337639509908,1.5041238452790322,2.4601646616701265,-1.5800496990878905,1.7667593119407319,1.9074993236371989,-0.34598936090861454,0.41572644885229787
-0.07400000000000007,1.7997071330140788,0.7830221315274404,-0.1674646456875809,0.9183590239383947,-0.7157888719094492,-1.3838291111645262,0.526644215217535,-1.6121348229308798,-1.3525512587387234,-3.850772272378518,-2.6168729095226837,-0.26586406518476813,-2.1453790750379396,1.5522948961011105,2.6949313766427476,-1.4512890469124042,2.1050352910980883,1.3659835295663152,-0.21199824902009798,0.4257749105200202
-0.07200000000000006,2.112919601158672,0.7370737808847552,0.061212523763219506,0.9478806639500763,-0.4124467037602402,-0.9979408542039145,0.46610847123644406,-1.4897285957562636,-0.6628284943244536,-4.29234274935829,-2.5155183250999213,0.23853150203242812,-1.846453422073866,1.5329674207622892,2.7977874827720934,-1.2301018143661913,2.3960799694831,0.7475510890152315,-0.0782915807713795,0.4279858594912374
-0.07000000000000006,2.261602794484441,0.6687305066310936,0.14991431151927803,0.9207827572885388,-0.06279222784764604,-0.5009332541005173,0.4110076394299783,-1.2915925978678293,0.021280779227682123,-4.5036425273602925,-2.2737243958876903,0.5996507860377441,-1.521410061044909,1.4507432008027994,2.7691695761287574,-0.9465628746464393,2.6137129043519733,0.09439320376072935,0.047796140050427253,0.420550299833462
-0.06800000000000006,2.2398546350037316,0.5982466237836332,0.09397497086652251,0.8622111102590511,0.30266678335333885,0.04832200183437535,0.3737693433858875,-1.0309474454994163,0.6485737423139746,-4.4743852155604396,-1.8928121135168248,0.8027652222854957,-1.1847632121233702,1.322073279895553,2.622931123615634,-0.636910349581345,2.7421280957966774,-0.5453272395708246,0.16068729758564748,0.4037421812400796
-0.06600000000000006,2.058099489530237,0.5459098627748883,-0.09473988761648411,0.8006450515179109,0.6527564661591538,0.5775266786878416,0.3599394779878392,-0.7329496912958,1.1789662073990939,-4.21816560379103,-1.3863157755104163,0.8538298879054811,-0.845413520849522,1.1691264875894112,2.3845169804397317,-0.3383308971921313,2.778754772653277,-1.1212079755460687,0.25683044504685637,0.37970241044211894
-0.06400000000000006,1.7416556209195007,0.526547475571169,-0.3895513972452812,0.7638094536166191,0.9588500447420157,1.0111277518530615,0.3674308465848144,-0.4302574986091293,1.5871407721836117,-3.76877177980043,-0.7810310728270327,0.7770702030741181,-0.5087482714758108,1.0128784865073415,2.087639143320385,-0.0841061740879111,2.7333936591254706,-1.5858605631964138,0.33440092779200536,0.35178256263993213
-0.062000000000000055,1.3273240182668478,0.544654112826818,-0.7518259248493923,0.7744916754352358,1.1975564735867392,1.281932817193084,0.3870143328368709,-0.1572450912622049,1.8633334222240514,-3.174534629764073,-0.11714508936430823,0.6100460765923122,-0.17922319383885232,0.8674198536482876,1.770262463213685,0.10027929466692148,2.6239157647464264,-1.9010478961421033,0.39262269333424155,0.3237023906466995
