time_s,eeg_uv
1.55,-9.117605038022067
1.55625,-6.464523392291138
1.5625,-16.52127658838749
1.56875,-13.508064644789886
1.575,-4.244183275017086
1.58125,-17.783559157991643
1.5875,-0.4193741300331153
1.59375,-4.755958883064011
1.6,14.102058915971114
1.60625,17.81296813782957
1.6125,17.635056391245303
1.61875,18.135388862570764
1.625,21.38148065758673
1.63125,29.24923235131149
1.6375,12.270346062992925
1.64375,2.4914784846218514
1.65,5.831642876911668
1.65625,-9.979882137927227
1.6625,-15.857865565074816
1.66875,-21.776180753174902
1.675,-14.712606302622225
1.68125,-18.28526814176168
1.6875,-12.255381622314994
1.69375,1.5142044088282716
1.7,8.003553686901956
1.70625,1.1430392372536886
1.7125,18.336314927063512
1.71875,19.428724777211944
1.725,19.828515197385688
1.73125,15.061575223235877
1.7375,24.89433221476094
1.74375,-8.765781787699792
1.75,-5.145707486799428
1.75625,-19.50388264127183
1.7625,-24.831230855679856
1.76875,-19.1209267038439
1.775,-22.93089655788147
1.78125,-20.24769752582903
1.7875,-1.1477852768005796
1.79375,-9.231401960622927
1.8,-1.7508253358527908
1.80625,8.64011313920791
1.8125,7.346100967906311
1.81875,13.465546029179208
1.825,21.089698085344626
1.83125,11.172789777476622
1.8375,-2.014873801809724
1.84375,5.353284536369216
1.85,-4.713230834121968
1.85625,-10.16208860855028
1.8625,-0.40502819561110215
1.86875,-19.28148899987498
1.875,-22.366329503365584
1.88125,-19.36651218376413
1.8875,-6.852196880986538
1.89375,-11.823523713416026
1.9,8.277342199287853
1.90625,11.471404331748694
1.9125,4.108222159284564
1.91875,11.762614002971763
1.925,13.517625585957918
1.93125,9.922560594480728
1.9375,9.823584857601581
1.94375,5.7707515675614225
1.95,-3.996442211563353
1.95625,-10.618559343474509
1.9625,-18.768474267539446
1.96875,-16.033111414338098
1.975,-18.854155468949855
1.98125,-22.746018783074426
1.9875,-5.904016017064002
1.99375,-2.2793094739470092
2.0,15.104181658252902
2.00625,15.769732607464611
2.0125,24.154317761076417
2.01875,13.864439604375052
2.025,18.203713990007884
2.03125,14.857017612345285
2.0375,5.086671260799628
2.04375,0.9873364861688714
2.05,-2.562931839427851
2.05625,-6.226876226796847
2.0625,-12.364204237115558
2.06875,-24.010802882198647
2.075,-20.445952634794615
2.08125,-9.378300951742506
2.0875,-5.897475625251665
2.09375,2.2663197375071604
2.1,-4.120788513613466
2.10625,21.760820343924465
2.1125,16.506848053403985
2.11875,18.629711980680813
2.125,25.86408230675618
2.13125,23.5050291339103
2.1375,11.941498194611793
2.14375,8.792394823075824
2.15,1.4127643354664534
2.15625,-2.7433832842367245
2.1625,-10.363273773485055
2.16875,-20.98581478202018
2.175,-7.30786849862928
2.18125,-13.590489860242457
2.1875,-15.677777953293631
2.19375,4.31137010750054
2.2,10.214766039752341
2.20625,7.470490362829288
2.2125,30.754412669295128
2.21875,18.49050388576546
2.225,17.05479915320037
2.23125,22.988117287192967
2.2375,11.141616800276527
2.24375,8.111101134074291
2.25,-3.959059369406331
2.25625,-11.496032272642703
2.2625,-8.78083816321497
2.26875,-10.53545103732559
2.275,-18.39666945319382
2.28125,-19.577443910869793
2.2875,-13.313075771279095
2.29375,-8.923970869544256
2.3,-0.5917775330572925
2.30625,10.986194819896468
2.3125,20.725710974171783
2.31875,20.186419209300496
2.325,24.84979881210626
2.33125,14.974995067557794
2.3375,7.360070316809042
2.34375,-8.3032499313742
2.35,-4.736447303124875
2.35625,-18.545265991601
2.3625,-19.862032221297778
2.36875,-24.532806573593646
2.375,-14.99542777459011
2.38125,-17.75047111382292
2.3875,-7.848100060713576
2.39375,-6.100072270666984
2.4,3.939070149710377
2.40625,6.372234917288411
2.4125,10.708905711532843
2.41875,20.99697680432283
2.425,7.464486551710964
2.43125,5.3629824327049285
2.4375,2.967748358313721
2.44375,1.7112855932045317
2.45,-9.251447033758039
2.45625,-10.97095235171037
2.4625,-14.326312800548852
2.46875,-23.64120401792351
2.475,-22.605525994765223
2.48125,-9.939589485845751
2.4875,-15.297480464845481
2.49375,-5.164376119431487
2.5,5.705794907267132
2.50625,9.50106352913432
2.5125,20.568317374455475
2.51875,25.19958727610871
2.525,11.184493975218274
2.53125,18.856314342971146
2.5375,20.980673469356862
2.54375,15.093923680524952
2.55,-7.1851938340121375
2.55625,-13.687048924418749
2.5625,-13.947566034488364
2.56875,-20.610818404343345
2.575,-11.201736561915059
2.58125,-13.806861334704783
2.5875,0.7711702393514326
2.59375,7.827805842170114
2.6,8.383814485676297
2.60625,9.121547879683522
2.6125,18.943771315081996
2.61875,14.934527494382209
2.625,13.903336948331091
2.63125,24.661754716467826
2.6375,10.660808491843909
2.64375,5.390832054163879
2.65,5.44799459673278
2.65625,1.1884086136021246
2.6625,-5.1838341456818435
2.66875,-5.307501328160033
2.675,-18.10714217443575
2.68125,-8.805574094292801
2.6875,-13.955976292757903
2.69375,2.920248365974385
2.7,7.73655627536162
2.70625,8.28932172323784
2.7125,18.19640363598512
2.71875,15.878893023707905
2.725,24.788136864805928
2.73125,5.477021525100566
2.7375,2.704802809420408
2.74375,9.841593107451143
2.75,-11.362236738176781
2.75625,-12.74461635503002
2.7625,-15.536226746816507
2.76875,-18.0450941343329
2.775,-16.483023771262257
2.78125,-14.781152135104104
2.7875,-13.801480505083052
2.79375,-3.025464399058478
2.8,-2.045671049649394
2.80625,12.724984315915968
2.8125,11.518204006012565
2.81875,14.141289385306223
2.825,11.680133372227678
2.83125,-0.7785654733665055
2.8375,10.524576202851367
2.84375,-5.778783278658747
2.85,-14.641783415095327
2.85625,-12.614975373502418
2.8625,-16.421251623088697
2.86875,-23.83131969261263
2.875,-15.47383900431235
2.88125,-17.438318555860725
2.8875,-10.323161732043987
2.89375,-3.42542409747027
2.9,5.875311110924822
2.90625,16.223418476341628
2.9125,20.609589026926997
2.91875,7.428330159791602
2.925,10.64840458613447
2.93125,9.282260407493967
2.9375,15.650857860892605
2.94375,0.16272461311526798
2.95,-9.903385031671498
2.95625,-6.189813775256363
2.9625,-22.326613808151297
2.96875,-14.76641750709819
2.975,-17.206691078963207
2.98125,-19.332289003992827
2.9875,-18.196754175808117
2.99375,-0.11080304985804457
3.0,2.5800251232655658
3.00625,22.83197878170943
3.0125,15.530741260131263
3.01875,10.19768806995529
3.025,13.99435413427816
3.03125,15.26770133033433
3.0375,8.767918343551603
3.04375,11.100814299508821
3.05,-14.937659192191953
3.05625,-5.982630629448362
3.0625,-13.64653864966936
3.06875,-11.568085490712205
3.075,-21.211991491191185
3.08125,-10.130658586388808
3.0875,-6.418662759198559
3.09375,-4.251164322227395
3.1,7.703355190212719
3.10625,8.084174766756407
3.1125,22.340490445793638
3.11875,20.946083594364517
3.125,16.661526865507497
3.13125,16.209763792359155
3.1375,17.203082673629144
3.14375,10.375642332177026
3.15,-12.268317615631442
3.15625,-7.444264014992916
3.1625,-14.327602342969087
3.16875,-11.353400276175487
3.175,-14.83982258539644
3.18125,-17.33756610569538
3.1875,-5.440246469931715
3.19375,11.725810633547066
3.2,1.0627407666690392
3.20625,6.026946729208923
3.2125,21.626496201123466
3.21875,15.724513089343727
3.225,30.723250190719657
3.23125,4.385649914942549
3.2375,18.31511423658207
3.24375,3.2099281091454896
3.25,2.8673131916626144
3.25625,-3.7053588576420857
3.2625,-16.125269760131687
3.26875,-22.002232863762753
3.275,-20.877893360812568
3.28125,-19.414708786108985
3.2875,-2.395664863349502
3.29375,-8.330339125053182
3.3,11.571642441547334
3.30625,2.189100379991734
3.3125,14.986919133241283
3.31875,12.730007653044124
3.325,17.12441589033537
3.33125,8.799002231783634
3.3375,6.779865689273663
3.34375,-10.104099305731504
3.35,-11.801089018111918
3.35625,-5.99119115307354
3.3625,-7.949706518791979
3.36875,-18.965662122067542
3.375,-18.930057900411647
3.38125,-15.996297040592054
3.3875,-12.470595127079443
3.39375,-12.690935319910132
3.4,3.645630679877307
3.40625,-3.9331952154283805
3.4125,13.275667587713452
3.41875,14.429656676312481
3.425,11.12780469368299
3.43125,11.811998351413159
3.4375,12.702843619686165
3.44375,-1.2527396034482643
3.45,-8.082701282847161
3.45625,-15.120891996397257
3.4625,-15.945581487501325
3.46875,-24.54116815676945
3.475,-18.999916019617807
3.48125,-14.904228994173696
3.4875,-24.03279548691753
3.49375,-1.9041961932550429
3.5,6.9744265223949835
3.50625,10.65681864713231
3.5125,14.22138018095297
3.51875,16.820854202275775
3.525,23.349832231399922
3.53125,21.482376538211273
3.5375,11.551454853014993
3.54375,10.042159797061586
3.55,-0.47627927852875973
3.55625,-6.839570489172263
3.5625,-14.228017696853497
3.56875,-22.132884222574862
3.575,-16.987605385111618
3.58125,-17.884409525941987
3.5875,-0.5954475093569274
3.59375,-3.095633938760712
3.6,6.168900521008103
3.60625,10.210494381552522
3.6125,15.19609750301458
3.61875,23.76564956051699
3.625,25.561045590385103
3.63125,18.563650286786213
3.6375,7.234137236427455
3.64375,3.0815444921456905
3.65,-6.376093837042102
3.65625,-8.780869812015066
3.6625,-11.959611921438377
3.66875,-18.204590781708337
3.675,-14.4385004286385
3.68125,-10.033949681895638
3.6875,-14.397947768843558
3.69375,-0.8343098184729114
3.7,3.46072943209295
3.70625,12.298634187632032
3.7125,11.092513881940505
3.71875,26.82241481338322
3.725,12.990639509957884
3.73125,18.979335034056927
3.7375,13.076852263744538
3.74375,3.2781074333651143
3.75,-3.7298640696091607
3.75625,-8.32415049120852
3.7625,-18.35856491810653
3.76875,-21.256374095608788
3.775,-18.890437649820395
3.78125,-4.224032804106937
3.7875,-9.268924924104368
3.79375,-4.113624318527134
3.8,9.383448418521713
3.80625,15.074067617841798
3.8125,16.779887048003122
3.81875,24.870896189528636
3.825,18.50040220433823
3.83125,17.495982908120972
3.8375,13.332200393794452
3.84375,-0.4290873418602186
3.85,-10.03741451381713
3.85625,-6.231680849590648
3.8625,-13.162693963712945
3.86875,-20.13496820047892
3.875,-28.937018720110487
3.88125,-10.961554506277505
3.8875,-8.227613186448233
3.89375,-0.29783773910146305
3.9,0.3851235029092097
3.90625,-5.2699434933633515
3.9125,13.033810235518331
3.91875,22.53692393899615
3.925,12.579363636393778
3.93125,16.851864331712495
3.9375,10.625551701435125
3.94375,8.170311526698912
3.95,-3.0056498442451867
3.95625,-5.037621206916294
3.9625,-11.991806926533602
3.96875,-17.625651660729435
3.975,-15.579767434848227
3.98125,-7.856101393930016
3.9875,-4.150891093104314
3.99375,2.2492283123361982
4.0,3.7158778379852926
4.00625,2.9157954354532727
4.0125,14.338164066637749
4.01875,12.013973438272133
4.025,26.820269950770005
4.03125,20.075873986756015
4.0375,5.860889562500499
4.04375,6.328757479051773
4.05,-3.0263385639545146
4.05625,4.053737876961314
4.0625,-11.140121493530003
4.06875,-29.811493071873564
4.075,-23.71634365840286
4.08125,-14.345510322340873
4.0875,1.2902165788628635
4.09375,1.4181481700731116
4.1,9.761337652640302
4.10625,26.77766533226276
4.1125,25.139392533773382
4.11875,18.784501766333783
4.125,17.198133469210276
4.13125,17.876013579802944
4.1375,5.378784275016045
4.14375,9.159590996389202
4.15,-3.5740367275930383
4.15625,-20.005631236214327
4.1625,-15.794112224181204
4.16875,-21.12502830893628
4.175,-19.192884606899668
4.18125,-4.93385792678999
4.1875,-9.840026384844363
4.19375,-3.0353728404719953
4.2,4.15284944152746
4.20625,14.251518156582382
4.2125,20.65490586507648
4.21875,20.60842098139788
4.225,26.148785695825666
4.23125,10.368005870015129
4.2375,8.029951143128127
4.24375,-4.161813634356429
4.25,-2.7922642824220056
4.25625,-21.32802915974017
4.2625,-14.11618065593239
4.26875,-13.112523637088515
4.275,-15.123850146894798
4.28125,-15.84017680136212
4.2875,-8.959813006631268
4.29375,1.833288141571936
4.3,-6.413895050949497
4.30625,12.53657843468954
4.3125,15.440380323843916
4.31875,20.940865251542647
4.325,17.723586446291847
4.33125,8.730663895738823
4.3375,-0.5195142533751351
4.34375,4.152330948077958
4.35,-4.440733970677442
4.35625,-16.120593199048916
4.3625,-14.299424603091563
4.36875,-14.33997613102969
4.375,-16.396030709618163
4.38125,-20.501351554370665
4.3875,-13.964895874857758
4.39375,-3.605627377668873
4.4,6.463149640513842
4.40625,5.445109605776107
4.4125,10.544157271214424
4.41875,9.286647476038139
4.425,14.871310067928754
4.43125,16.517812757931168
4.4375,4.1174655192212715
4.44375,-10.58159011868256
4.45,-0.15558857828874118
4.45625,-4.762964182289053
4.4625,-19.64777064971839
4.46875,-16.923141645120232
4.475,-11.455401576442238
4.48125,-24.878731479178544
4.4875,-16.705309074467596
4.49375,7.168058386320748
4.5,-3.618635844381035
4.50625,4.804938174001633
4.5125,12.0453440283248
4.51875,13.391467710787108
4.525,28.126298205839618
4.53125,18.6558964538522
4.5375,18.992707009516074
4.54375,-3.879590271961451
4.55,-6.4244074633207084
4.55625,-12.866584488190593
4.5625,-14.134193207867881
4.56875,-10.046224071728982
4.575,-22.054844697883862
4.58125,-16.917515437200855
4.5875,-6.03591117193051
4.59375,4.6475418586012545
4.6,-2.2985776539832816
4.60625,13.476260054055443
4.6125,18.190323170524408
4.61875,18.39294250646061
4.625,25.64525710913466
4.63125,9.662123579424645
4.6375,21.91068613197089
4.64375,0.7089954816306774
4.65,-2.1557116376796492
4.65625,-0.9858770216259343
4.6625,-7.279651938125879
4.66875,-27.209068980592484
4.675,-18.571487994438204
4.68125,-9.75988028341447
4.6875,-7.170978986033836
4.69375,9.863071466369707
4.7,0.252863930599764
4.70625,14.752308573481557
4.7125,13.664836117974433
4.71875,3.6316255802755872
4.725,25.682488983492828
4.73125,15.21783401648104
4.7375,8.420364661026865
4.74375,-1.880337411078893
4.75,-5.799418784517584
4.75625,-11.07555893344183
4.7625,-14.84299574533222
4.76875,-28.033215746735852
4.775,-13.014939106760723
4.78125,-18.266823016769084
4.7875,-7.997767008489454
4.79375,-10.428187032878562
4.8,-1.8672694837751136
4.80625,3.929837681544404
4.8125,21.2069913384885
4.81875,22.337903936737643
4.825,18.5256070353577
4.83125,19.824282395287874
4.8375,5.210706973442708
4.84375,1.5335555773154104
4.85,-1.6636191899762824
4.85625,-14.725112747888796
4.8625,-18.554278332814665
4.86875,-17.000524466756573
4.875,-26.03254565610386
4.88125,-19.184762844539964
4.8875,-9.653471631040205
4.89375,1.8300718613279088
4.9,-0.5739091727237735
4.90625,-5.148453260209662
4.9125,17.447914768643116
4.91875,3.528898831143131
4.925,12.402169528289964
4.93125,21.48495882727682
4.9375,4.994200983814893
4.94375,5.141394871838305
4.95,-7.728296477291279
4.95625,-10.793278408818939
4.9625,-14.954310474874713
4.96875,-18.118461970806425
4.975,-29.00401207280779
4.98125,-14.677094525710576
4.9875,-13.237856319968222
4.99375,-1.4523489686046966
5.0,11.371101920046172
5.00625,8.757778753663265
5.0125,12.200895289885983
5.01875,16.766211674770894
5.025,15.315108567944108
5.03125,19.685190252335588
5.0375,3.547997064645447
5.04375,2.695188013762023
5.05,4.817323592906421
5.05625,-4.196892520333726
5.0625,-8.993245462585135
5.06875,-12.757115235332995
5.075,-17.43135824866573
5.08125,-14.513864458005804
5.0875,1.5258114284077156
5.09375,-1.7293436229257482
5.1,5.563049403499415
5.10625,10.930377018727986
5.1125,18.928342656088024
5.11875,23.242429027628347
5.125,19.766175673517147
5.13125,12.673229444971362
5.1375,17.98657240581515
5.14375,0.41304903487064415
5.15,6.694425778171468
5.15625,-1.59936870011287
5.1625,-12.467747880195617
5.16875,-15.466091152428843
5.175,-12.807023728198846
5.18125,-18.889683871140903
5.1875,-3.7144449707594305
5.19375,-3.0884345015151475
5.2,11.565059507560722
5.20625,11.32101169911266
5.2125,20.94316862055483
5.21875,21.75490022519057
5.225,21.855700048380655
5.23125,17.079816301352697
5.2375,2.2792059949631867
5.24375,2.487591739217394
5.25,-0.7107466424416686
5.25625,-7.672072511897305
5.2625,-14.924400922643217
5.26875,-26.796389244173632
5.275,-17.64594414752041
5.28125,-6.914715691808482
5.2875,-6.143200103773512
5.29375,-3.036427225374534
5.3,9.538220370959484
5.30625,8.298422574431923
5.3125,4.2157762786873665
5.31875,17.249576346587414
5.325,24.333946929089098
5.33125,15.97311553813991
5.3375,10.973232930929404
5.34375,-5.408132516731852
5.35,-3.382833252633647
5.35625,-11.088424571698017
5.3625,-7.126475563494138
5.36875,-13.757048595087145
5.375,-36.143848207732745
5.38125,-25.50741085309779
5.3875,-8.11664348730574
5.39375,-7.922676111813817
5.4,-1.8565040231852374
5.40625,5.754657557116584
5.4125,2.0578379717735427
5.41875,11.756094897220764
5.425,20.355549686898705
5.43125,11.937113413379425
5.4375,4.630692646869278
5.44375,2.503796894474549
5.45,-1.37130775558779
5.45625,0.8351550875898539
5.4625,-24.964306389458713
5.46875,-16.480205304428512
5.475,-18.513323407131736
5.48125,-14.220654678957262
5.4875,-14.490130927069758
5.49375,-9.036502106178162
5.5,6.922502546970595
5.50625,16.93451269318474
5.5125,15.914434861817776
5.51875,16.549725923175842
5.525,19.342976118658203
5.53125,23.515012885093096
5.5375,11.883613113975548
5.54375,-6.856522616607503
5.55,2.181462733415478
5.55625,-7.127375570431047
5.5625,-6.0155656868204925
5.56875,-11.636176983617322
5.575,-5.101071836414006
5.58125,3.18508513100803
5.5875,-4.428779308159671
5.59375,1.7266276895111239
5.6,10.981598395688891
5.60625,8.302317957526014
5.6125,21.163966603394773
5.61875,14.756030525275271
5.625,22.82697501310721
5.63125,10.85252870253877
5.6375,21.420239473353977
5.64375,8.920377859481931
5.65,5.502652941300465
5.65625,-12.251861601520972
5.6625,-7.438837996162859
5.66875,-13.301655708590774
5.675,-17.58199126385115
5.68125,-19.744566135852942
5.6875,-2.6064728045826673
5.69375,7.258361294669228
5.7,-1.869070577754223
5.70625,17.515102847010418
5.7125,23.46252693421615
5.71875,18.002724222955173
5.725,18.857026738256728
5.73125,7.858123578507795
5.7375,7.801223297372018
5.74375,-0.540715113422249
5.75,-7.273673033013349
5.75625,-14.526297169903987
5.7625,-21.454839734212094
5.76875,-14.31396147714247
5.775,-16.460113156343443
5.78125,-13.088481144231222
5.7875,-15.620867361602414
5.79375,-2.9536349817445804
5.8,-2.4495837136971716
5.80625,10.163227321809194
5.8125,17.391049692040415
5.81875,7.769147022394071
5.825,15.633924065044704
5.83125,15.771983367664639
5.8375,7.978969117702857
5.84375,-1.3771758859733993
5.85,-4.187761755904928
5.85625,-5.405878915587208
5.8625,-3.0634127795685284
5.86875,-21.61380964673062
5.875,-26.037388177088708
5.88125,-17.242134171097906
5.8875,-12.119089184914552
5.89375,2.429424220837115
5.9,-5.2624580327761645
5.90625,5.453662054193168
5.9125,18.699643578855994
5.91875,21.43527003923409
5.925,24.52121845909395
5.93125,6.006354693599536
5.9375,9.627226099524075
5.94375,2.0560763186490583
5.95,-8.49043281080935
5.95625,-17.041782056933812
5.9625,-17.002822787451727
5.96875,-16.224354448317733
5.975,-8.105085948243595
5.98125,-15.346061438072198
5.9875,-5.96250685817541
5.99375,0.24794745900304882
6.0,-0.6693738235551705
6.00625,6.22042748377023
6.0125,12.615353392296178
6.01875,21.007938539247125
6.025,30.232755653435667
6.03125,13.588128233042042
6.0375,11.271087494949201
6.04375,11.757127350949029
6.05,-8.29648576629763
6.05625,-13.914535724419473
6.0625,-14.170977082949369
6.06875,-18.462061249374557
6.075,-14.781090187425633
6.08125,-11.147625655365582
6.0875,-11.6459357661333
6.09375,2.2810207901083377
6.1,9.123750363666954
6.10625,17.76045481929748
6.1125,15.333406996003017
6.11875,30.56128502318773
6.125,20.849510589795177
6.13125,22.702165701253513
6.1375,17.388352735986004
6.14375,-3.1508967679109894
6.15,-1.5860912753906495
6.15625,-7.032708664942747
6.1625,-15.10578573251301
6.16875,-9.105564283138282
6.175,-17.63459827807199
6.18125,-16.59349426278596
6.1875,-12.492917266409998
6.19375,-1.2170186062943706
6.2,4.793958410596348
6.20625,8.359597023734823
6.2125,13.027958607730454
6.21875,21.592724062224523
6.225,12.217148435154654
6.23125,11.141199311595683
6.2375,17.54800706776966
6.24375,-1.281211725613037
6.25,-8.018171836555567
6.25625,-6.087155391056738
6.2625,-13.707813175447068
6.26875,-10.735122696158545
6.275,-23.318791187214543
6.28125,-21.09441462979636
6.2875,-9.903986136701755
6.29375,-8.84510152823871
6.3,3.145652873418755
6.30625,13.640355751988736
6.3125,5.524322176102593
6.31875,3.2220659331807795
6.325,13.661798853041153
6.33125,15.449017259684748
6.3375,5.130721232980342
6.34375,1.8498980235200004
6.35,-3.6562565494776385
6.35625,-12.57953202351458
6.3625,-18.178780077728536
6.36875,-26.210369893248878
6.375,-31.795571289876207
6.38125,-25.221473332950417
6.3875,-19.076845222210146
6.39375,-7.324796796338648
6.4,1.3670811799888396
6.40625,16.023843355241077
6.4125,6.30461817537203
6.41875,22.860805542136422
6.425,17.061977578628397
6.43125,7.850352295910685
6.4375,1.6292996823653647
6.44375,4.5545415100061355
6.45,-7.912116392145634
6.45625,-18.84023160689273
6.4625,-12.854853640961561
6.46875,-23.888334184538135
6.475,-20.96363903964099
6.48125,-20.443707483347097
6.4875,-17.341551517020477
6.49375,-0.29706572422665234
6.5,20.695462935680094
6.50625,9.068153242282301
6.5125,16.319994048805746
6.51875,19.267012756022243
6.525,29.732767366433624
